sorry guy netflix bull need hit pause button,0.0
watch list sneaking line volume ave full day,1.0
open table line form watch list vol ave full day,1.0
buying back goog sold stream week ago,1.0
vvtv we per share this look like good one moving already sell gain stock insidertrading,1.0
pointed wknd huge outside day bearish engulf took jan gain watch,0.0
lo starting see blu everywhere small portion business holiday sale may,1.0
rsi overbought small position put,0.0
looking add shrt put today,0.0
xlf moving volume today resistance close grabbing swing trade,1.0
further proof trying tank purpose go private cheap the great gift card giveaway,0.0
made sugar sold local consumer prefer cola make shift nationwide bullish spy,1.0
looking potential bounce play w earnings imo eps even guidance key,0.0
pay nice dividend tomorrow holding well would like see close longer term look good imho,1.0
wfm looking really good breaking dt line good volume far,1.0
on significant vol good entry imho,1.0
strong winner buy right sit tight darvas would said hold em stop moving,1.0
under armour option trader buy call earnings betting move,1.0
home price target spy,1.0
buying flag breakout entry stop,1.0
piper put tgt today they recent offering would love know said think quiet yr pricewise,1.0
making new week hight today good volume,1.0
in minute yutz leak earnings firm exist deep bowel wall street,1.0
big move today at resistance,1.0
when beat estimate stock average gain when miss share fall via,1.0
big fan daily weekly heavy take gain selling call wont ok,0.0
kudos tim cook pushing er wed remember mlk weekend yr ago day b er steve job went medical leave last time,1.0
most leading stock lagging armh others displaying climactic action positive reaction eps bull trap,0.0
green weekly monthly triangle isi updating,0.0
beazer home option trader getting bullish earnings buying k call,1.0
anr no serious resistance till just getting started likely,1.0
moving stop tighter seeing reaction resistance,1.0
spy dismal volume today it appears everyone waiting release earnings take position,0.0
made slight change relocating wave last friday low,0.0
red weekly triangle updating near end trend,1.0
closed called long biggest winner day,1.0
look like intermediate term bottom,1.0
best chrome io better safari goog innovation far better,1.0
ok correction year high,1.0
goog short think sell open tomorrow would lovely procedure every quarter good night guy,0.0
thank sake call love see go higher morning,1.0
scenario watch ahead apple earnings resulting price action,0.0
volume continuing see going pretty easy long today right,1.0
nice pve got rejected area keeping watch push,1.0
compq spx stock overbought,0.0
held previous day low continuing bounce gap fill rsi back,1.0
gmcr missed party yet still consolidating could go day,1.0
anyone suggestion bullish position assuming increase earning long call seem limited upside,1.0
testing recent uptrend real impressive late rsi bear country,0.0
aapl aside simply levering common stock writing put risky strategy play earnings maximum reward,1.0
guess issue magnitude map know,1.0
buy ipad wedded bit gigaflops gigabyte ram linux,1.0
home building may break october level over,1.0
another falling lower trend support today seeing trend,0.0
good stuff google earnings review hopeful sign multi screen world xlk,1.0
know rimm suspect mr ballmer make number,0.0
positive earnings pushed nq higher finally look sync ym spy dia,1.0
bloomberg morgan stanley list company higher odds takeover offer takeover candidate,1.0
much better positioned doe rely hardware sale le competition search monopoly better vision,1.0
pre mkt reaction tech good despite wart quarter,1.0
well mcp top short zero still play go uvxy three evaporate nothing,0.0
coh defended area time,0.0
long dividend paid today unit cost,1.0
b w buy stop range easy wait first hr shake volume come long strong,1.0
short bear flag working,0.0
invn also line watch list trade top red candle left,1.0
another actionable alert feb call thanks,1.0
adding gain regular trading hour like prefer,1.0
if hold today good volume bullish,1.0
did like call call last night,1.0
uvxy da bear wacked gap fill yesterday rev beat,0.0
sold position way early bought good trade left quite bit table looking pullback,1.0
do strategy setting stop loss winning stock what setting day stock,1.0
indtitutional buy large block,1.0
tues gave sell concerned good thing,0.0
get device shtick still think dell deal help short medium term via,0.0
oh st comment post guy target end of q tad aggressive,0.0
getting close big gap rsi good indicator,1.0
reilly automotive inc option trader making big downside bet selling k call buying k put,0.0
pretty much pivot resistance if break could see quickly,1.0
massive contract way roll bullish trade call spread collar,1.0
yes working fine isi might post update today,0.0
clearing next buy area per video morning,1.0
q beat top bottom guide full year estimate rev yoy net income yoy,1.0
expects open new store majority mexico,1.0
swy clean isle short seller bleeding everywhere,1.0
nobullshytrader post update soon,1.0
red weekly triangle updating complete study check,1.0
mentioned poised yesterday congrats big up near all time high via,1.0
bought little aapl pressing position bit prooof expanding mobile pie,1.0
looking like head shoulder pattern,0.0
why bought little today pre earnings break rule feeling,1.0
game momos play stock pop next earnings price action today say,1.0
swy safeway inc bullishness march call earnings,1.0
q operational cash flow v q million decline q q,0.0
most leading stock lagging others displaying climactic action snts bat tighten stop,0.0
mela rsi macd kdj saying still time monitoring stricly entry point lower,0.0
uvxy blowout huge dump miss fed pump uvxy dump,0.0
apple billion current asset billion long term marketable security mostly probably treasury bill,0.0
plus another billion balance sheet liability mostly contractual commitment buy part supplier,0.0
so apple true stock price really this starting point understanding company valuation,0.0
exhibiting climax run characteristic late stage base week extended violating upper trendline etc,0.0
looked since selling november nice move dec prexmas,1.0
brcm work industry look smartphone everywhere network comm server hardware space,1.0
yeah think underpriced value stock,1.0
suppose tweak guess eh,1.0
red weekly triangle cbr updating,1.0
swy nice volume today,1.0
glad waited b placing close stop hit now breath much easier day,1.0
complaint confirms uml b,1.0
earnings beat spy barely budged look like need stellar earnings keep bull raving per share,0.0
think aapl iphone lost wow factor,0.0
short destroyed beat nicely market gonna orgasm,1.0
da gef llt mir nicht,1.0
can wait to go back to,0.0
wooooow really bad touch apple stock wild ride,0.0
believer never give the competition caught lower price lose revenue coming soon,0.0
like guest said aapl lacking innovation,0.0
care anybody say may little earnings boost stopped macd divergence will short,0.0
buy waiting serious pullback get cheaper sure happen what think,1.0
green weekly triangle fnfg updating check blog,0.0
break low saying even feel stock sold money buy,0.0
what al gore know,1.0
apple call cash security v increase that le divs buyback offshore,1.0
far highly unlikely cross ever will more likely next level watch,0.0
from earlier stay away failed pattern,0.0
spy afterhours thanks fail coming hard fast stockaction,0.0
shorted er win overreacting stock around by tomorrow,1.0
charles sizemore straight talk about money sizemore insight dell,1.0
instead classic night shyamalan twist got recent night shyamalan disappointment,0.0
hedge fund hotel margin call switchboard blow tomorrow,0.0
anybody remember said reached saturation point where guy laughed,0.0
quarterly histogram red done still work done shared jan,0.0
volume support level ish broadening top look complete see,0.0
easiest long side swing trade right,1.0
reading scaling plan sequence yes high level up swing show remember,1.0
ggc textbook from watchlist volume showed clear indication this one easy,1.0
talked possibility month ago ndx,0.0
broke support today may drop channel tomorrow watch,0.0
day performance short term trader looking lock quick gain breakout would still buyable,1.0
another one may buy tomorrow looking nice,1.0
feeling heop good luck,0.0
tso good upward run resistance level formed keep radar,1.0
higher volume often indicates reversal point technical saying stock take,1.0
december solid channel two bull flag january seeing solid channel form bear flag formation,0.0
go website quasi type play it really give entry point post earnings excellent risk reward none,1.0
the support real value company day,0.0
prop trader january affect new inflow new money going clearly,0.0
report close big growth expected may enough biz,0.0
compq apple sink nasdaq,0.0
long setup perhaps best recent winner long name need clear,1.0
ha disappointing quarter it bear phase resume,0.0
get ugly saying hit,0.0
warning ppl stay away stock long time it cheap agree stock always get cheaper,0.0
went last night phone today competitive lot gd choice samsung android heck may go back flip phone,0.0
swy running late today run safeway get coffee really cut back goal get pot day,1.0
brutal short squeeze hope see gtat,1.0
the bigger picture look even frightening perma bear check friend,0.0
back would buy hand fist still inflated valuation now longer growth story new,0.0
stopping next stop if go near future going,1.0
resistance heading near term,0.0
like staying long wk two,1.0
out aapl long still learning experience stock study,0.0
early morning bounce holding support day,1.0
bounce day cent line volume ave full day,1.0
p stop break figure make best trade year aapl worst,0.0
head shoulder pattern play one textbook,0.0
cent away pt dumping position great gain,1.0
breakout back test right would good entry point anyone interested name,1.0
fio considerable selling pressure due link account rev guided capex,1.0
remember knee and toe come head shoulder,0.0
keep watchlist breaking huge cup w handle pattern,1.0
watch list triggered tuesday move today volume top band set stop,1.0
true think market telling let go mobile android way lost lap desk top window,1.0
love price action people made call yesterday stream uggs wife life,1.0
coming catfish buy extreme fractal buy orange dot buy chaos event pwrmo,1.0
red weekly triangle updating inform,1.0
si cae bajo entrar cortos stop loss en,0.0
long beating stop loss,1.0
long term bullish anyone underestimate ability print ugly candle today love sell afternoon,1.0
thinking buying one swing trade volume huge today breaking resistace,1.0
lot bid next weekly delta option could create support stock slight rally,1.0
no talking abt demark botched call medium always parade hot hand mass illusion expert know something,0.0
it racket medium else would taken every expert pumping along task today,0.0
report next wed atw barclays start overweight,1.0
nice breakout earnings close,1.0
buying put tomorrow avg,0.0
close would like see williams back line rsi back last time gain huge,1.0
my spot u wanted avoid pre earnings w yahoofinance start min mark posted yesterday,0.0
radio spot w today talking iwm leadership new high spy likely course,1.0
another weekstight ton right,1.0
since blog found many weekstight pattern find others screen,1.0
feel right enter swing position,1.0
uvxy added nd tranche short dead cat bounce done bull,0.0
phase statistically better st care morphine billion market conservative mkt x sale stock xlv,1.0
min dot alert subscibers made huge signal omg serious good,1.0
volume indicate coming explosion upside entry stop,1.0
broke support today may drop channel tomorrow watch posted next,0.0
option trader appears put k bearish put spread jul put lower open interest strike po hedge,0.0
breaking solid consolidation accumulation outlined area strength microsoft,1.0
ripping nearing pt around ish,1.0
trade stock system warns declining price since sep,0.0
downgraded jefferies hold buy jefferies said price target,1.0
oppenheimer reduced price target,1.0
capital lowered price target,1.0
hilliard lyon give buy rating note issued investor thursday,1.0
nice working nice bullish base,1.0
netflix is overpriced apple is on sale,1.0
watchlist rvbd csc all need confirmation confirmed,1.0
hour short sale ban present wonder never cease much like sentiment shift stream,1.0
going moon easiest long side trade long term,1.0
watch list stock triggered new buy today included dgi irf,1.0
mcp seem joker gaming position amongst speculator,1.0
should see bounce current price next week ultimately heading,0.0
vxapl good vxapl tradable else many would hedged share going long vxapl,0.0
bearish back easy higher,0.0
volume lower today red brings back higher,0.0
easy short next move higher like rimm wait surge minute red bar volume short away,0.0
apol reversal confirmed increasing volume,1.0
vvtv bought long wealth position overnight xmas column ebay finviz selling,0.0
vrng sleeping long predict wake big volume surge catalyst higher level shot mm day,1.0
bailed dropped thought good may rebuy going catalyst confirmation end,1.0
trade tomorrow long condition met short cover,0.0
anad over like two level set ups,1.0
enter confirmation tomorrow looking great po yet,1.0
gtat closed sma macd continues trend higher near cross,1.0
why hard comprehend classic pump dump asset bubble job died one last pay parabolic back normal stock,0.0
brain fart earlier post meant buying distrib design via itunes ftw great,1.0
kcg wonder keep painting tape hundred share lot last time rip day,1.0
penny stock alert this thing worth cent end year,0.0
mcp when look volume v price transaction around morning line sand,1.0
rovi watch list volume ave full day line little,1.0
anad watch list st line volume ave full day,1.0
fbn watch list st lien day ema volume ave full day,1.0
wpi whoopie changed name actavis sound like bowel health yogurt ows protester still short,0.0
point pullback would reasonable move like nflx,1.0
tibx getting love today gap fill around,1.0
stock watchlist higher hope ur listenin susq,1.0
follow thru lnkd c profit oh well,1.0
looking make move looking gd trade earnings last wk b c,1.0
come train left station jump stop moving onto,1.0
mcp testing high stop getting hit,1.0
pcln close bullish today love volume if big boy want want,1.0
big intraday level play today,1.0
nice deal day mil share secondary priced n hod mcp trainwreck also priced mil share,1.0
another free money trade today we see land today close,1.0
trader keep reloading selling lot feb delta option could create support push stock temp,1.0
gtat holding sma look like stock could try take trip volume come,1.0
doji put min candle,1.0
buy gold miner point drill earth cash hoard be evil campaign mix,1.0
looking gd hod next station pull end pt day magnet still pt away,1.0
gmcr look good filling gap,1.0
this market rollling folk study day green with momo stock leading market lower vxx,0.0
gmcr look like free money trade today headed far good,1.0
looking longs next wk,1.0
took final piece long,1.0
dont tech friend world owns stock thats pcln no one belief anymore,1.0
why would buy buy growth a sell ipads iphones like crazy benefit,1.0
still getting squeezed lol agreed another pt,1.0
gap filled time aapl wake,1.0
anybody else hearing one large credit card payment processing firm unable process payment,0.0
weekly rsi finally back st time since autumn lower trend line williams,1.0
my pal jazzed bought first time better right nailed axe,1.0
faved it must close bottom making money short side,1.0
rsh enfuego maybe icahn long,1.0
got march option today will leave probably till expiration,1.0
next time see free money trade free tweet ignore risk gmcr,1.0
hmmm lower volume will see,0.0
long mostly thru call ratio back spread ratio,1.0
zeno anr course looking intra day irrelevant swing trading sign revrs,0.0
listened signal morning shocked fast money,1.0
sharing thought have great weekend posted video,0.0
vrng taking overnight position day look prime someone accumulating something,1.0
hitting resistance near today break big run new high,1.0
new week hi looking close hi like buy,1.0
good luck everyone holding long cancer patient need,1.0
nice job shaking hate closing bullish doji candle day,1.0
failed get candle close retrace day inverse abcd imo,0.0
netflix great year week wow,1.0
glad easy money trade every joker thought making money market synonym getting long,0.0
looking miss gap fill,0.0
invn nice follow day great volume,1.0
some breakout today cam gmcr mcrs,1.0
don shoot mailman point figure target ndx sorry apple head,0.0
the phase irrational exuberance come mind thinking absurd valuation company rax lnkd,0.0
adnc now gap filled other set ups like mcp apol,1.0
look like big power move research see short intetest,1.0
next stop low today this stock may dead follows technical tee,0.0
a noted clear buyable action tues close first week support near more here,1.0
cam close week strong decent first day action coupled increase volume more here,1.0
qlgc seems finding long term range this position trade accumulate lower,1.0
thought fio pure play flash u know analyst maybe losing youth kiddy instagram,1.0
straight green day little red bar signal switch track red normal profit taking,0.0
decreasing volume slight red bar indicates straight day time switch red bar take profit,0.0
decrease volume red bar send back point made go higher patience wait,0.0
har get one red bar size ruin jan day target point made go higher wait first red,0.0
invn panic surge higher start short entry save red bar risky timing top next move good scaling start short,0.0
invn keep close eye one surge short bagholders may take day first red bar finish top big short score made,0.0
yhoo resting nice move since november watching break earnings,1.0
inverted head shoulder still play,1.0
broke important resistance solid volume the trend favour bull,1.0
others first red bar major short target test,0.0
volume decreasing looking start red bar sequence,0.0
could test quick make major move higher bullish,1.0
dsco many little bios well last week dsco huge day soon history,1.0
one buying b thru go easy small float million short,1.0
gmcr gap put weakest floor stock surprised see spill burn everyone hot red coffee bar,0.0
mcp either way candle back next week set tone way overall investor sentiment want take,1.0
zqk first sign decreasing volume minute red bar catalyst volume short back easy,0.0
super shot please help get viral mean putt pressure,1.0
nothing holding mountain green bar eft shoulder red bar head smallone lol see red right bar start major short,0.0
il look like getting ready beast mode look insider buying nice pick partaking think time research,1.0
lot good setup posted week ago qihu,1.0
see happened october dec slide well going happen historic rise wait red start short,0.0
nice head shoulder forming need left shoulder see go retest range,0.0
abv look great short thanks,0.0
weekly say modicum support the game long time back,0.0
think gmcr next mini making earnings around corner need watching behaves going,1.0
what would pay gmail year mean value something extraordinary goog,1.0
formed symmetrical triangle breakout point macd bullish rsi,1.0
consistent pattern new high sell offs next one look like selloff,0.0
aria decent pattern patient move run,1.0
myrx keeping close eye volume surge miss boat go fast,1.0
time start uptrend fill upside gap break yield least cent test like,1.0
stock close magic number holding see stabilization retest break point really like one,1.0
tried short friday tested came back come back short attempt break target,0.0
that going turn like continues red similar pattern,0.0
look kind interesting need volume lot,1.0
yhoo setting new range move start week,1.0
lnkd nov dec disease cure believer shorting,0.0
hot fundamental more technical play more,1.0
great group look good more,1.0
strong breakout drifted bit lower good action friday more,1.0
nothing still watching buy signal more,1.0
wac down near dma great group more,1.0
ha anyone shorted onp,0.0
good swing trade move volume,1.0
recent breakout gmcr appear start group move still forming big cup base also watch,1.0
invn huge accumulation selling since july low starting form right side deep long consolidation pattern on watch,1.0
aro long setup rising method candle pattern,1.0
worth eyeing today could see breaking back soon,1.0
josb hitting risk profile quant macro view mark model base oscillation zone still room,0.0
josb outlier risk profile closer interesting see happens folk exit option written,0.0
spx compq wall street future unchanged result caterpillar threat fitch,1.0
if u believe dropping clue pre earnings say watching,1.0
sorry e r not good saying put nice wide guidance kitty cat,0.0
ggc watch list gap open volume already ave full day,1.0
buying opp dip back entry waiting,1.0
arun short float may runner today,1.0
rolling could see bull wait better setup,0.0
take profit tighten stop lsa indicating major correction loom nsm gmcr lnkd,0.0
keep eye possible intraday bottom support daily like stock hold,1.0
leading stock lagging much worse usual rally qihu ryl invn,0.0
back baby largest company world dousing oil celebrate booking friday daytrade,1.0
setting awesome looking bear flag,0.0
closed call today looking enter pull back,0.0
screw utilization lag think solid buy look div hot right oil still need moved,1.0
bear flag worked well broke went quick money,0.0
broke yhod earlier going higher,1.0
uvxy we calling bottom,0.0
setting near week high,1.0
in fact going short share public stop open downside target working call option profit,0.0
xrx golden crossing imminent sma sma,1.0
low risk tight stop however would like see one get follow today better confirm,1.0
also look like upwards reversal making,1.0
decision fhtm ripple throughout whole industry dumb dumb,0.0
also getting upwards reversal intraday look good break hod morning,1.0
holding long since like dec big resistance hold abv itll go,1.0
lnkd hot piece bullflag,1.0
daily see get tweezer top reversal short next day,0.0
close magic may popski new level trending trade,1.0
we close gap rally imho,0.0
started ugly today even though saw higher open,0.0
block make bet move april,1.0
new hod bought target holding overnight,1.0
deep trouble fortune sold exact b supplement held press conference,0.0
pcln didnt promise fill short target day shouldnt shock,0.0
really ugly today downside volume nobody making doji accumulation attempt min,0.0
definitely major top high today printing back show period group exit plan rally methinks,0.0
south african payment system company really kcg even technically don buy,0.0
vrng may go green today test high long today buy,1.0
petm look like water coming garden hose,0.0
weird action seems like artificially stuck,0.0
yhoo break channel resistance mid term bearish proven otherwise,0.0
furx big morning gapper,1.0
rsh going hard ya baby,1.0
good end day volume coming mako,1.0
good earnings short looking move,1.0
downtrend after market bullish sentiment for tomorrow,0.0
my pal long strong yhoo axe stock took much abuse,1.0
time get cloud stock valuation finally coming earth thankyou,0.0
bearish set ahead earnings tct member writing note evening trade,0.0
lnkd close may try get close upside start scaling short target,0.0
invn wait slowing volume red bar move identical easy,0.0
may best best volume slowing red bar mkt drop point cliff dive point,0.0
new look start plumment,0.0
leader pack ride gap fill coming higher joke,0.0
the gap fill certain this ride profit thesis get tested,0.0
nice action time high technology igv fdn mtk ryt salesforce com,1.0
sorry blackberryz is hotter than iphone rimm,1.0
new blog post what could go wrong and what apple still leading market aapl spy qqq,0.0
watch weekly close friday resistance go pig dia djia fatty ummm,1.0
range go towards lower end,0.0
there profit social gaming ask pal founder advisor,1.0
for chance buy pull back buying opportunity,1.0
broke consolidation range upside see anything area,1.0
pullback low volume all dip bought stop watch next leg,1.0
still falling pre market,0.0
time short rax cloud dead ipads coming gb version really tim that got,0.0
nugt fed bat headed comex lme today bashing,0.0
knew call purchased yesterday right move needed save stock release like temporarily,1.0
sorry innovative thing done last yr change size shape memory size crappy map snippy siri,0.0
feb put rolling dice,0.0
like consol aapl stop,1.0
mrge flag break like look added,1.0
breaking saucer base like toward,1.0
yhoo yahoo liberal hangout history show u love big government always lose end,0.0
yhoo short term buyer speculating type move fleeing rental trader shaking long term investor shud buy,1.0
yhoo short interest ratio skewed le share outstanding since buyback imo,1.0
audjpy sitting spy put enoc only position,0.0
if bought stock year ytd sell least,1.0
trade sma yesterday paying today volume average will trim,1.0
trying short filled stop,0.0
yhoo will brokerage come upgrade downgrade week will upgrade downgrade stock could make point diff,1.0
green weekly triangle open sell short,0.0
wow nice swing caught bottom pre market,1.0
green weekly triangle net profit ugly profit,1.0
lot bid feb weekly delta could push market create resistance stock will probably bid iv,0.0
pulling back possible good entry long call like run earnings,1.0
procter break today it one biggest positons portfolio share how big procter,1.0
green weekly triangle net profit,1.0
worth sold block trade far today the celsion roller coaster making people sick,1.0
kbh breakout coming next stop,1.0
continues make new high since breaking,1.0
brainer trade pretty soon,1.0
goldman breaking ebv good sign market,1.0
breaking bull flag low volume technical look good,1.0
strong run resistance moving stop,1.0
long position rimm wcrx,1.0
chomping bit clear retrace earnings next tuesday,1.0
remaining call will revisit later look good though,1.0
dow theory volume must confirmed trend when volume support trend,0.0
deciding strike buy close call flagging since yesterday,1.0
watch list line volume average full day,1.0
uvxy keep buying future contract fed funny money fight,0.0
good today green weekly triangle since jan,0.0
like said fight jungle,1.0
didn plan holding apr call overnight thing ever go planned,1.0
jeff bezo wizard gross margin getting le gross amazon read wall street mind,0.0
boy aapl beat would hell january ahhhh market,1.0
solar stock sector bottoming tan tsl stp,1.0
market love showing middle finger dumb medium,1.0
confirming expectation other set ups like rimm etc,1.0
spent yr caring qtr qtr others turned dime say,1.0
rimm love short they revealing phone everyone seen make younger think ip aapl,0.0
pcln point since short call close magic number break hard way pt go,0.0
patience still mkt go red big,0.0
target mkt go red big tomorrow lead pack,0.0
if playing poker half hour still know patsy patsy buffett shorties,1.0
market wrap video addition watch list including,1.0
hunting elephant plan patience execution patience patience,0.0
speaking vehicle going bucket list harley deere love new venture,1.0
mcrs triggered last week pulling back lighter volume watch reversal support,1.0
man great even fed hosted ec instance,1.0
see negative price action tomorrow likely,0.0
from nasdaq site nvidia building iphone ipad competitor,1.0
bought open look like new trend,1.0
watch list line volume full day average,1.0
talking keep eye today,1.0
from hess two proposed plan unlocking value either look promising investor,1.0
nugt dumping pop fed intervention gld slv gdx hui gox gdxj,0.0
top dow jones alcoa boeing,1.0
rimm lol tlye presentation get creative guy,0.0
motr top watchlist waiting vol motr see happens,1.0
stopped earlier sorry delay,0.0
option trader continue bullish trading stock buying net delta first hour trading,1.0
like see volume leaning toward bpax profit taking moving see happens buystop,1.0
riding fire lot go,0.0
my hot money canary reversing lower,0.0
uvxy bottom look add fa fed short uvxy acct vacuum cleaner sandy news we relief fund,0.0
start slide like shut ky ramification imo longs getting nervous,0.0
cortos en peabody energy si cae bajo stop loss,0.0
short peabody energy go bellow stop loss,0.0
nugt gdx gdxj short miner fomc note,0.0
same story different day leader lagging laggard leading fighting bear qihu ryl,0.0
bouncing fibo line breaking resistance line indicator bullish,1.0
ripping one still holding,1.0
seems losing strength go higher,0.0
watch list volume ave full day bit line,1.0
downtrend seem confirmed broken triangle,0.0
you wonder fidelity contrafund added reduced it sure look like,1.0
fio im long untill march,1.0
nugt nice bounce gap fill good reshort move,0.0
open green tomorrow see test looking setting,1.0
expect new week high coming week,1.0
two trade eying gld,1.0
compq mission week high with without juuuuust aaaanooootherrrrrr you,1.0
rimm rim dy reinvent blackberry,1.0
bgcp nice range break work,1.0
hitting head trend line broke like put,0.0
fio huge mar call volume long,1.0
fired sell signal hourly target area shorted,0.0
ok action make sense yes make sense look daily volume since day,0.0
how they only profit margin billion yr huge bank balance insanity waiting,1.0
stock start year if institution want book end month,0.0
stop kidding support around,0.0
close plan swing put next couple day,0.0
fio ride one overdone imho,1.0
hopefully beat help stuck stock move,1.0
roll po bearish bat,1.0
sinking hour get ready gap down tomorrow morning,0.0
yhoo blackrock increase position filed today million share,1.0
buffett interested valuation much profit dead capital sitting bank overseas,1.0
just opportunity buy imho monday pre market,1.0
ha anyone shorted what price,0.0
san diego rocking today banking chip not safe bet,1.0
holding support facing resistance on watch,1.0
fio long add q earnings per share jan this beat consensus analyst covering company,1.0
fio turner investment calamos advisor purchase current quarter share blackrock doubled position,1.0
q operational cash flow million mil q decline q v q,0.0
q net income million operational cash flow million q ops eps q ops higher eps,0.0
year end account payable increased million million,0.0
fio lazard capital upgraded fusion io buy neutral price,1.0
name dark cloud cover candle pattern ryl,0.0
mcp still mining asteroid short update,0.0
name bearish engulfing candle pattern tmh blt aixg,0.0
ukiwis hello friend see pre market today untouchable situation,0.0
more name bearish engulfing candle pattern mpr line,0.0
trade idea today onxx nve,1.0
uvxy hft window dressing program online,0.0
published estimate estimize eps rev compared wall street consensus,1.0
lot bid weekly delta could temporarily push stock create support,1.0
calling red monthly triangle open long position,1.0
man got nice bounce support decline,1.0
break see retest low lower fairly soon thereafter,0.0
netflix inc increased debt cause concern report,0.0
vix rising leader lagging reversing vol laggard leading speculative name climaxing don ignore warning ryl,0.0
cbmx smart money coming afternoon looking push day low float could end wk little resistance,1.0
apple is time reconsider stock split would solve problem forever,1.0
four bearish canary in bullish coal mine spy,0.0
mac world maybe tc anounce time machine boom rich,1.0
fnsr great intraday look,1.0
pcln just trying keep simple potentially capture primary trend,1.0
hold til close monday bar wednesday bar balance,1.0
short right wanted put position,0.0
apol short setup dma weak group downside initially,0.0
nice uptrend since bottoming early january picked roth around slow mover possible,1.0
buy price action check breaking volume check x avg,1.0
declining growth margin head shoulder setup contraction downside price target,0.0
look like stock topped today another distribution day,0.0
did know yhoo month january,1.0
the second best steve steve wynn tap today bell netsuite enterprise n,1.0
keep mind lot offered stock offered look stock go dwn,1.0
watch list line volume ave full day,1.0
ocz pleasantly surprised fio result affect one shook position still bullish,1.0
not yet sir the jury still plain old fraud,1.0
riding remaining position stop look like chicken coming home roost,0.0
yhoo business insider post yhoo afternoon would beautiful aapl met marissa,1.0
new buy largest gainer today also fav pullback reversal,1.0
tried buy range rover got frustrated very long,1.0
raise dividend share quite bullish front analyst seen enthused,1.0
move play motion cover,0.0
tip edge go fall target,0.0
lot ppl r making move samsung going ewy started reducing ipad screen size calling new model,0.0
watching alu dmnd low entry point alu replaced state california uc contract may see pop later,1.0
class action dell may reason search mohan et al v dell inc case detail,0.0
iaci short setup bear flag neckline last week,0.0
green weekly triangle shor updating scaling down,0.0
market wrap video addition watch list including lse,1.0
video analysis day trade shorting,0.0
what thinking entry close,1.0
zzzactly watch china grown become apple second biggest market long,1.0
espn magical serious family entertainment the future content web bright mixed well,1.0
wow underrated underloved looking stock price sick missed hate trade,1.0
the drop stop wall street seller stop fearing margin drop take look,1.0
high quality stock producing pocket pivot point thursday study,1.0
ahhh stupid prelim result short wanted add put earnings,0.0
minute get pre market lot fool toast,0.0
spy you wont cnbc real time assessment job number mkt reaction,0.0
n watch list big gap morning,1.0
esi watch list lower line volume full day average,1.0
pmi manufacturing index in few minute,0.0
if pmi manufacturing index reslts bad below,0.0
longer trending finally ppl get hint the growth innovation story pt fair value,0.0
jrcc vrng right wheel house,1.0
how come spy go daily aapl no more growth,0.0
make new high soon surprisingly option premium cheap,1.0
really nice pop today intraday reversal yesterday afternoon,1.0
nothing go straight down straight high it main trend and volume look,0.0
people think growth slowing true bec quarter week look year over year same quarter,0.0
point away new hold time high this market leader continues lead,1.0
eastman stoploss beating eastman stoploss en tras batir,1.0
look ready break next leg,1.0
wfm building nice bull flag,1.0
rookie selling today u mest loose lotof stubborn,0.0
right thing stop flip short ther others stock better unless u already short,0.0
let go sorry longs im long also ur riht annd if consolidate week after bullish,0.0
switched gain astm astm average tp chance bankrupcty long,1.0
break secondary price obvious signal,0.0
leap nice upgrade cross,1.0
ovti moving long base upside,1.0
red weekly triangle cbr net profit,0.0
green weekly triangle cbr open sell short,0.0
solid move today continuing uptrend holding support close week,1.0
delivering awesomeness every single day prime rock biased,1.0
q breaking basing pattern today expect hit withing next week,1.0
touch unless get close volume earnings gap,0.0
vp drummond sell share he outstanding trader based timing,1.0
top pick earnings starting breakout look soon,1.0
law attraction newton sem win again,0.0
reality hit lnkd reiterated sell worth per share pt based discounted cash flow analysis,0.0
looking good long yesterday close stop,1.0
need bit time break might get though,1.0
dndn waking almost go time,1.0
said feel like another distribution day,0.0
guess happens chasing synm,0.0
confirming beautifully week high magnet others like today rimm wlt,1.0
alj starting really move moving stop,1.0
to much peak either side down broken good trade investment imho,0.0
almost every long want goo week end nobody wnat caught month,0.0
remember last friday last minute appl collapsing,0.0
long ment like cup handle pattern earnings till late feb,1.0
big block trade alert share sold,0.0
bouncing day sell estimate high,1.0
like volume move entry stop,1.0
scaling lvlt mar call right light look good watch volume next week,1.0
swhc swing trade quick pick smith wesson,1.0
closed short will short later till gap filled have nice week end gl,0.0
fio action super strong tape not bullish,0.0
call day spy make new high go all came fruition market kind,1.0
nb strong financials contract progenitor pipeline approval expected sacred cow,1.0
with strong rsi improving obv feeling break higher shortly,1.0
strong volume w indicator moving once break resist watch followed,1.0
tqnt great day friday tqnt momentum also strong volume long setup,1.0
currently long bbry wcrx,1.0
reckitt benckiser ticker met equal dist tgt bearish weekly candle,0.0
hard time moment dsma line continue watch one,0.0
invn still leading gainer shed week profit taking overbought market,1.0
california water service group raise annual dividend th consecutive year yield,1.0
first ever purchase splurged new mat bikram hear frond green hot w lady via,1.0
coh monthly h getting closer snapping neckline,0.0
friday low provided nice back test level,1.0
come far gap fill fit eiffel tower analogy need search eiffel site u know,0.0
daily rejected fibextension bat short ter h wait setup,0.0
commented zynga ready for real money game and improving on the cost side trendreversal,1.0
system flag buy tsl,1.0
breaking channel all ma lining upward direction,1.0
long take early assuming gap spy green detect avg vol,1.0
